TIMESTAMP,NEE_VUT_REF,Cumulative
20040607,0.423329,46.242223
20040608,0.588936,46.831159
20040609,0.457099,47.288258
20040610,0.384413,47.672671
20040611,0.52924,48.201911
20040612,0.464264,48.666175
20040613,0.670062,49.336237
20040614,0.689856,50.026093
20040615,0.446676,50.472769
20040616,0.339996,50.812765
20040617,0.540589,51.353354
20040618,0.375811,51.729165
20040619,0.503105,52.23227
20040620,0.686046,52.918316
20040621,0.484572,53.402888
20040622,0.228474,53.631362
20040623,-0.017246,53.614116
20040624,0.132738,53.746854
20040625,0.0389563,53.7858103
20040626,-0.150626,53.6351843
20040627,-0.175684,53.4595003
20040628,-0.127512,53.3319883
20040629,0.0387458,53.3707341
20040630,-0.289679,53.0810551
20040701,-0.330504,52.7505511
20040702,-0.476201,52.2743501
20040703,-0.848206,51.4261441
20040704,-0.987974,50.4381701
20040705,-0.584896,49.8532741
20040706,-0.873857,48.9794171
20040707,-0.917868,48.0615491
20040708,-0.7979,47.2636491
20040709,-1.02065,46.2429991
20040710,-1.08589,45.1571091
20040711,-1.06457,44.0925391
20040712,-0.939322,43.1532171
20040713,-0.749681,42.4035361
