TIMESTAMP,NEE_VUT_REF,Cumulative
20040619,-0.195579,-389.1956352
20040620,-2.2203,-391.4159352
20040621,-1.92838,-393.3443152
20040622,-1.04263,-394.3869452
20040623,-0.125068,-394.5120132
20040624,-1.79113,-396.3031432
20040625,-1.13839,-397.4415332
20040626,0.140678,-397.3008552
20040627,0.592231,-396.7086242
20040628,-0.879255,-397.5878792
20040629,-0.906519,-398.4943982
20040630,0.212407,-398.2819912
20040701,-0.312788,-398.5947792
20040702,0.390907,-398.2038722
20040703,0.149591,-398.0542812
20040704,-0.659648,-398.7139292
20040705,1.54391,-397.1700192
20040706,0.419833,-396.7501862
20040707,0.671474,-396.0787122
20040708,0.951225,-395.1274872
20040709,-0.822718,-395.9502052
20040710,-0.682197,-396.6324022
20040711,-0.466471,-397.0988732
20040712,-1.26754,-398.3664132
20040713,-1.79365,-400.1600632
20040714,-1.11615,-401.2762132
20040715,-0.958498,-402.2347112
20040716,1.01175,-401.2229612
20040717,0.599592,-400.6233692
20040718,0.798059,-399.8253102
20040719,0.951532,-398.8737782
20040720,0.476116,-398.3976622
20040721,1.20006,-397.1976022
20040722,0.363252,-396.8343502
20040723,0.152183,-396.6821672
20040724,0.0406978,-396.6414694
20040725,0.95791,-395.6835594
20040726,0.244791,-395.4387684
20040727,-0.00740744,-395.4461758
20040728,0.065427,-395.3807488
20040729,0.227929,-395.1528198
20040730,0.0442162,-395.1086036
20040731,0.361655,-394.7469486
20040801,-0.142622,-394.8895706
20040802,0.395294,-394.4942766
20040803,0.555699,-393.9385776
20040804,0.332463,-393.6061146
20040805,0.616611,-392.9895036
20040806,0.608047,-392.3814566
20040807,0.382834,-391.9986226
20040808,1.17004,-390.8285826
20040809,1.35519,-389.4733926
20040810,0.479319,-388.9940736
20040811,0.770758,-388.2233156
20040812,0.707528,-387.5157876
20040813,1.93547,-385.5803176
20040814,0.897374,-384.6829436
20040815,0.727447,-383.9554966
20040816,0.735698,-383.2197986
20040817,1.37926,-381.8405386
20040818,1.01494,-380.8255986
20040819,1.05314,-379.7724586
20040820,0.761389,-379.0110696
20040821,0.385095,-378.6259746
20040822,0.375321,-378.2506536
20040823,0.794292,-377.4563616
20040824,0.990432,-376.4659296
20040825,1.07495,-375.3909796
20040826,0.628474,-374.7625056
20040827,0.621624,-374.1408816
20040828,0.969837,-373.1710446
20040829,0.720561,-372.4504836
20040830,0.783591,-371.6668926
20040831,1.06851,-370.5983826
20040901,1.38765,-369.2107326
20040902,1.71062,-367.5001126
20040903,1.70815,-365.7919626
20040904,1.33408,-364.4578826
20040905,1.61532,-362.8425626
20040906,1.63865,-361.2039126
20040907,1.15515,-360.0487626
20040908,1.61437,-358.4343926
20040909,1.33828,-357.0961126
20040910,1.35637,-355.7397426
20040911,1.40591,-354.3338326
20040912,1.11954,-353.2142926
20040913,1.29672,-351.9175726
20040914,0.814329,-351.1032436
20040915,1.33537,-349.7678736
20040916,1.19016,-348.5777136
20040917,1.17758,-347.4001336
20040918,1.54223,-345.8579036
20040919,1.66051,-344.1973936
20040920,1.13196,-343.0654336
20040921,1.42133,-341.6441036
20040922,1.3712,-340.2729036
20040923,1.55915,-338.7137536
20040924,1.50484,-337.2089136
20040925,1.37137,-335.8375436
20040926,0.881044,-334.9564996
20040927,1.34854,-333.6079596
20040928,1.61411,-331.9938496
20040929,2.24804,-329.7458096
20040930,1.56156,-328.1842496
20041001,1.68531,-326.4989396
20041002,1.56026,-324.9386796
20041003,1.83034,-323.1083396
20041004,2.28357,-320.8247696
20041005,2.45901,-318.3657596
20041006,2.34458,-316.0211796
20041007,2.28353,-313.7376496
20041008,2.59356,-311.1440896
20041009,2.19389,-308.9501996
20041010,2.36932,-306.5808796
20041011,2.96792,-303.6129596
20041012,2.11789,-301.4950696
20041013,3.31536,-298.1797096
20041014,3.04735,-295.1323596
20041015,2.94249,-292.1898696
20041016,4.12295,-288.0669196
20041017,2.44876,-285.6181596
20041018,2.10387,-283.5142896
20041019,2.56957,-280.9447196
20041020,1.72504,-279.2196796
20041021,1.13369,-278.0859896
20041022,1.33183,-276.7541596
20041023,1.42436,-275.3297996
20041024,0.575033,-274.7547666
20041025,1.02042,-273.7343466
20041026,2.37243,-271.3619166
20041027,0.421946,-270.9399706
20041028,0.655966,-270.2840046
20041029,2.16656,-268.1174446
20041030,1.51619,-266.6012546
20041031,1.19184,-265.4094146
20041101,1.51146,-263.8979546
20041102,1.40569,-262.4922646
20041103,0.618381,-261.8738836
20041104,0.405827,-261.4680566
20041105,0.791995,-260.6760616
20041106,1.75887,-258.9171916
20041107,2.28141,-256.6357816
20041108,0.172847,-256.4629346
20041109,1.21289,-255.2500446
20041110,-0.737094,-255.9871386
20041111,-1.06218,-257.0493186
20041112,1.55261,-255.4967086
20041113,1.91786,-253.5788486
20041114,-0.139086,-253.7179346
20041115,-1.23442,-254.9523546
20041116,0.178308,-254.7740466
20041117,-1.09118,-255.8652266
20041118,0.958145,-254.9070816
20041119,0.611628,-254.2954536
20041120,-0.614292,-254.9097456
20041121,-0.400798,-255.3105436
20041122,-1.01655,-256.3270936
20041123,0.384585,-255.9425086
20041124,0.689756,-255.2527526
20041125,-1.12998,-256.3827326
20041126,0.667042,-255.7156906
20041127,-0.840206,-256.5558966
20041128,-0.937001,-257.4928976
20041129,0.521785,-256.9711126
20041130,-1.13374,-258.1048526
20041201,0.519737,-257.5851156
20041202,2.01874,-255.5663756
20041203,-0.0260887,-255.5924643
20041204,0.493421,-255.0990433
20041205,0.8117,-254.2873433
20041206,-0.196967,-254.4843103
20041207,0.0620633,-254.422247
20041208,0.379578,-254.042669
20041209,0.533872,-253.508797
20041210,-0.615252,-254.124049
20041211,-0.383553,-254.507602
20041212,-0.268925,-254.776527
20041213,-0.825392,-255.601919
20041214,-1.07811,-256.680029
20041215,-0.76155,-257.441579
20041216,-0.12813,-257.569709
20041217,-0.346717,-257.916426
20041218,-1.15596,-259.072386
20041219,-0.41726,-259.489646
20041220,-0.73683,-260.226476
20041221,-0.877635,-261.104111
20041222,-1.44915,-262.553261
20041223,-0.552064,-263.105325
20041224,0.376365,-262.72896
20041225,0.691215,-262.037745
20041226,0.373773,-261.663972
20041227,0.328369,-261.335603
20041228,0.547136,-260.788467
20041229,-0.577672,-261.366139
20041230,-1.08483,-262.450969
20041231,-0.796084,-263.247053
20050101,-0.991306,-264.238359
20050102,-0.54516,-264.783519
20050103,-0.554948,-265.338467
20050104,-0.876603,-266.21507
20050105,-1.16791,-267.38298
20050106,-1.15547,-268.53845
20050107,-0.551121,-269.089571
20050108,-0.430001,-269.519572
20050109,0.0717489,-269.4478231
20050110,-0.628922,-270.0767451
20050111,0.188181,-269.8885641
20050112,0.0450003,-269.8435638
20050113,-1.50322,-271.3467838
20050114,-1.92736,-273.2741438
20050115,-2.22283,-275.4969738
20050116,-1.97959,-277.4765638
20050117,-2.3327,-279.8092638
20050118,-0.32585,-280.1351138
20050119,-0.256253,-280.3913668
20050120,-1.21512,-281.6064868
20050121,-1.31059,-282.9170768
20050122,-1.18625,-284.1033268
20050123,-1.50076,-285.6040868
20050124,0.173113,-285.4309738
20050125,-0.0424556,-285.4734294
20050126,-1.36199,-286.8354194
20050127,-1.24094,-288.0763594
20050128,-0.943403,-289.0197624
20050129,-1.48309,-290.5028524
20050130,-1.43401,-291.9368624
20050131,-1.64257,-293.5794324
20050201,0.216119,-293.3633134
20050202,-1.63982,-295.0031334
20050203,-1.28386,-296.2869934
20050204,-2.5945,-298.8814934
20050205,-2.40657,-301.2880634
20050206,-1.61859,-302.9066534
20050207,-1.06382,-303.9704734
20050208,-0.937134,-304.9076074
20050209,-1.33925,-306.2468574
20050210,-1.82064,-308.0674974
20050211,-1.79456,-309.8620574
20050212,0.628638,-309.2334194
20050213,-1.1306,-310.3640194
20050214,-0.23865,-310.6026694
20050215,0.0906256,-310.5120438
20050216,-2.33777,-312.8498138
20050217,-1.93983,-314.7896438
20050218,-2.58665,-317.3762938
20050219,-0.426135,-317.8024288
20050220,-1.63985,-319.4422788
20050221,-0.514825,-319.9571038
20050222,-2.19455,-322.1516538
20050223,-2.44413,-324.5957838
20050224,-1.13788,-325.7336638
20050225,-2.1336,-327.8672638
20050226,-0.527634,-328.3948978
20050227,-1.80683,-330.2017278
20050228,-2.78658,-332.9883078
20050301,-2.24133,-335.2296378
20050302,-2.62134,-337.8509778
20050303,-0.900636,-338.7516138
20050304,-1.24882,-340.0004338
20050305,-1.4559,-341.4563338
20050306,-1.63185,-343.0881838
20050307,-2.93666,-346.0248438
20050308,-2.88171,-348.9065538
20050309,-0.167908,-349.0744618
20050310,-2.15876,-351.2332218
20050311,-2.56601,-353.7992318
20050312,-3.80574,-357.6049718
20050313,-3.56607,-361.1710418
20050314,-3.2426,-364.4136418
20050315,-2.03872,-366.4523618
20050316,-3.36472,-369.8170818
20050317,-4.22476,-374.0418418
20050318,-4.26494,-378.3067818
20050319,-2.59037,-380.8971518
20050320,-3.72474,-384.6218918
20050321,-2.64681,-387.2687018
20050322,-1.80529,-389.0739918
20050323,-2.29994,-391.3739318
20050324,-1.24976,-392.6236918
20050325,-2.2779,-394.9015918
20050326,0.067009,-394.8345828
20050327,-1.15563,-395.9902128
20050328,-2.90611,-398.8963228
20050329,-2.28583,-401.1821528
20050330,-2.40408,-403.5862328
20050331,-1.85617,-405.4424028
20050401,-3.04174,-408.4841428
20050402,-1.69866,-410.1828028
20050403,-0.671254,-410.8540568
20050404,0.751686,-410.1023708
20050405,-0.518454,-410.6208248
20050406,-3.30688,-413.9277048
20050407,-2.20158,-416.1292848
20050408,-0.34164,-416.4709248
20050409,-2.13957,-418.6104948
20050410,-1.71781,-420.3283048
20050411,-2.07271,-422.4010148
20050412,-2.5601,-424.9611148
20050413,-3.32146,-428.2825748
20050414,-3.01925,-431.3018248
20050415,-2.42747,-433.7292948
20050416,-3.55791,-437.2872048
20050417,1.18153,-436.1056748
20050418,-3.33536,-439.4410348
20050419,-2.97113,-442.4121648
20050420,-3.61606,-446.0282248
20050421,-4.25759,-450.2858148
20050422,-3.39584,-453.6816548
20050423,-2.16649,-455.8481448
20050424,-1.96797,-457.8161148
20050425,-4.7608,-462.5769148
20050426,-4.21849,-466.7954048
20050427,-2.18771,-468.9831148
20050428,-1.00048,-469.9835948
20050429,-2.62388,-472.6074748
20050430,-3.75801,-476.3654848
20050501,-1.33277,-477.6982548
20050502,-0.223164,-477.9214188
20050503,-0.915528,-478.8369468
20050504,-2.5284,-481.3653468
20050505,-3.25195,-484.6172968
20050506,-2.83161,-487.4489068
20050507,-3.56528,-491.0141868
20050508,-3.59268,-494.6068668
20050509,-3.34403,-497.9508968
20050510,-2.42578,-500.3766768
20050511,-0.711752,-501.0884288
20050512,-2.80903,-503.8974588
20050513,-3.71128,-507.6087388
20050514,-2.01805,-509.6267888
20050515,-3.21082,-512.8376088
20050516,-2.68873,-515.5263388
20050517,1.54893,-513.9774088
20050518,-2.11499,-516.0923988
20050519,-3.44505,-519.5374488
20050520,-2.95782,-522.4952688
20050521,-2.49291,-524.9881788
20050522,-1.39364,-526.3818188
20050523,-1.70985,-528.0916688
20050524,-2.79358,-530.8852488
20050525,-1.90612,-532.7913688
20050526,-0.469889,-533.2612578
20050527,-3.0229,-536.2841578
20050528,-2.03493,-538.3190878
20050529,-1.33552,-539.6546078
20050530,-0.531317,-540.1859248
20050531,-2.87788,-543.0638048
20050601,-2.58072,-545.6445248
20050602,-1.27518,-546.9197048
20050603,-0.341111,-547.2608158
20050604,-1.40967,-548.6704858
20050605,-2.89451,-551.5649958
20050606,-0.91297,-552.4779658
20050607,-1.87414,-554.3521058
20050608,0.336852,-554.0152538
20050609,-1.14377,-555.1590238
20050610,-1.0171,-556.1761238
20050611,-1.40635,-557.5824738
20050612,0.810671,-556.7718028
20050613,-1.92375,-558.6955528
20050614,-0.970325,-559.6658778
20050615,-1.44248,-561.1083578
20050616,-0.474517,-561.5828748
20050617,1.86323,-559.7196448
20050618,-1.81699,-561.5366348
20050619,-1.94842,-563.4850548
20050620,-1.18944,-564.6744948
20050621,-1.18401,-565.8585048
20050622,-0.670059,-566.5285638
20050623,-0.272667,-566.8012308
20050624,-0.0729222,-566.874153
20050625,0.931244,-565.942909
20050626,0.68384,-565.259069
20050627,-0.100166,-565.359235
20050628,-0.201517,-565.560752
20050629,0.947497,-564.613255
20050630,0.624643,-563.988612
20050701,-0.201027,-564.189639
20050702,-0.187674,-564.377313
20050703,-0.0677969,-564.4451099
20050704,-0.0909027,-564.5360126
20050705,0.916444,-563.6195686
20050706,-0.418021,-564.0375896
20050707,-0.770897,-564.8084866
20050708,-0.856808,-565.6652946
20050709,-0.699461,-566.3647556
20050710,-1.01063,-567.3753856
20050711,-0.738113,-568.1134986
20050712,-0.665096,-568.7785946
20050713,-0.722726,-569.5013206
20050714,-0.13557,-569.6368906
20050715,-0.467122,-570.1040126
20050716,1.08398,-569.0200326
20050717,1.38923,-567.6308026
20050718,0.574591,-567.0562116
20050719,-0.819842,-567.8760536
20050720,-0.687602,-568.5636556
20050721,-1.02478,-569.5884356
20050722,-0.457958,-570.0463936
20050723,-0.57841,-570.6248036
20050724,0.181084,-570.4437196
20050725,1.35209,-569.0916296
20050726,0.249024,-568.8426056
20050727,0.77781,-568.0647956
20050728,0.838527,-567.2262686
20050729,1.17487,-566.0513986
20050730,1.08306,-564.9683386
20050731,1.40193,-563.5664086
20050801,2.27283,-561.2935786
20050802,0.880932,-560.4126466
20050803,-0.0239537,-560.4366003
20050804,-0.293978,-560.7305783
20050805,-0.301648,-561.0322263
20050806,0.0751797,-560.9570466
20050807,0.450714,-560.5063326
20050808,0.205722,-560.3006106
20050809,1.9295,-558.3711106
20050810,1.05451,-557.3166006
20050811,1.29944,-556.0171606
20050812,0.860529,-555.1566316
20050813,1.02354,-554.1330916
20050814,0.690916,-553.4421756
20050815,1.20181,-552.2403656
20050816,1.0363,-551.2040656
20050817,2.2488,-548.9552656
20050818,2.26395,-546.6913156
20050819,2.11601,-544.5753056
20050820,2.82278,-541.7525256
20050821,2.6149,-539.1376256
20050822,3.59388,-535.5437456
20050823,2.36675,-533.1769956
20050824,1.8342,-531.3427956
20050825,1.41344,-529.9293556
20050826,1.59342,-528.3359356
20050827,1.021,-527.3149356
20050828,1.05014,-526.2647956
20050829,1.86827,-524.3965256
20050830,2.08936,-522.3071656
20050831,1.06363,-521.2435356
20050901,0.962933,-520.2806026
20050902,1.30447,-518.9761326
20050903,1.0246,-517.9515326
20050904,0.73281,-517.2187226
20050905,0.689494,-516.5292286
20050906,1.58626,-514.9429686
20050907,0.873236,-514.0697326
20050908,1.57214,-512.4975926
20050909,1.94714,-510.5504526
20050910,1.32181,-509.2286426
20050911,1.99687,-507.2317726
20050912,2.34703,-504.8847426
20050913,1.87745,-503.0072926
20050914,1.29623,-501.7110626
20050915,1.64143,-500.0696326
20050916,1.6595,-498.4101326
20050917,2.74916,-495.6609726
20050918,2.04104,-493.6199326
20050919,0.826454,-492.7934786
20050920,2.56148,-490.2319986
20050921,0.826098,-489.4059006
20050922,0.579547,-488.8263536
20050923,0.654109,-488.1722446
20050924,0.241774,-487.9304706
20050925,0.30221,-487.6282606
20050926,-0.121979,-487.7502396
20050927,0.120581,-487.6296586
20050928,-0.211516,-487.8411746
20050929,0.242907,-487.5982676
20050930,-0.74468,-488.3429476
20051001,0.281021,-488.0619266
20051002,0.399606,-487.6623206
20051003,0.169795,-487.4925256
20051004,2.00445,-485.4880756
20051005,0.208442,-485.2796336
20051006,1.23473,-484.0449036
20051007,0.404035,-483.6408686
20051008,0.676588,-482.9642806
20051009,0.993055,-481.9712256
20051010,0.800921,-481.1703046
20051011,0.340311,-480.8299936
20051012,0.592475,-480.2375186
20051013,1.27762,-478.9598986
20051014,0.743707,-478.2161916
20051015,1.59035,-476.6258416
20051016,-0.330494,-476.9563356
20051017,-0.240152,-477.1964876
20051018,-0.0559474,-477.252435
20051019,0.678517,-476.573918
20051020,0.0817978,-476.4921202
20051021,0.0458828,-476.4462374
20051022,1.03769,-475.4085474
20051023,0.214334,-475.1942134
20051024,0.159257,-475.0349564
20051025,-0.0292809,-475.0642373
20051026,-0.15246,-475.2166973
20051027,-0.0977916,-475.3144889
20051028,-0.0831531,-475.397642
20051029,-0.179002,-475.576644
20051030,-0.43414,-476.010784
20051031,0.241511,-475.769273
20051101,0.252012,-475.517261
20051102,-0.0511865,-475.5684475
20051103,-0.150196,-475.7186435
20051104,-0.744322,-476.4629655
20051105,0.500851,-475.9621145
20051106,-0.693708,-476.6558225
20051107,-0.343275,-476.9990975
20051108,0.00794853,-476.991149
20051109,0.303569,-476.68758
20051110,-0.187061,-476.874641
20051111,-0.617734,-477.492375
20051112,0.242664,-477.249711
20051113,0.555982,-476.693729
20051114,0.178397,-476.515332
20051115,-0.19441,-476.709742
20051116,1.35613,-475.353612
20051117,0.109569,-475.244043
20051118,-0.445681,-475.689724
20051119,-0.048101,-475.737825
20051120,-0.961333,-476.699158
20051121,0.238661,-476.460497
20051122,-0.0826982,-476.5431952
20051123,-0.279581,-476.8227762
20051124,-0.0628576,-476.8856338
20051125,0.33008,-476.5555538
20051126,0.543302,-476.0122518
20051127,-0.509047,-476.5212988
20051128,-0.744129,-477.2654278
20051129,0.565513,-476.6999148
20051130,-1.04417,-477.7440848
20051201,-0.964559,-478.7086438
20051202,-0.246482,-478.9551258
20051203,1.02253,-477.9325958
20051204,0.162275,-477.7703208
20051205,-0.349376,-478.1196968
20051206,-0.700815,-478.8205118
20051207,-0.85693,-479.6774418
20051208,-0.575196,-480.2526378
20051209,-0.362874,-480.6155118
20051210,-0.872311,-481.4878228
20051211,-1.09112,-482.5789428
20051212,-1.20427,-483.7832128
20051213,-0.595752,-484.3789648
20051214,0.358824,-484.0201408
20051215,0.266057,-483.7540838
20051216,1.30184,-482.4522438
20051217,-0.673291,-483.1255348
20051218,-1.1459,-484.2714348
20051219,-1.10505,-485.3764848
20051220,0.593342,-484.7831428
20051221,-0.0628925,-484.8460353
20051222,0.0605116,-484.7855237
20051223,-0.90393,-485.6894537
20051224,-0.0997904,-485.7892441
20051225,0.0354097,-485.7538344
20051226,-0.228034,-485.9818684
20051227,0.924805,-485.0570634
20051228,-0.602221,-485.6592844
20051229,-0.808164,-486.4674484
20051230,0.104954,-486.3624944
20051231,0.196693,-486.1658014
20060101,-0.162795,-486.3285964
20060102,-0.58402,-486.9126164
20060103,-1.25946,-488.1720764
20060104,-0.971072,-489.1431484
20060105,-1.58255,-490.7256984
20060106,-0.568292,-491.2939904
20060107,-1.16339,-492.4573804
20060108,-0.648663,-493.1060434
20060109,-1.24186,-494.3479034
20060110,-1.71897,-496.0668734
20060111,-1.31767,-497.3845434
20060112,-0.972518,-498.3570614
20060113,-1.08305,-499.4401114
20060114,-1.13809,-500.5782014
20060115,-0.417461,-500.9956624
20060116,-0.37612,-501.3717824
20060117,-1.31938,-502.6911624
20060118,0.213783,-502.4773794
20060119,-0.971558,-503.4489374
20060120,-1.72709,-505.1760274
20060121,-0.619616,-505.7956434
20060122,-0.0500976,-505.845741
20060123,-1.15766,-507.003401
20060124,-1.5685,-508.571901
20060125,-1.43913,-510.011031
20060126,-0.835864,-510.846895
20060127,-1.02149,-511.868385
20060128,-0.467829,-512.336214
20060129,-0.045002,-512.381216
20060130,0.559063,-511.822153
20060131,-0.880243,-512.702396
20060201,-1.69234,-514.394736
20060202,-1.68725,-516.081986
20060203,-1.3392,-517.421186
20060204,-1.62774,-519.048926
20060205,-1.2328,-520.281726
20060206,-2.2878,-522.569526
20060207,-1.56109,-524.130616
20060208,-1.80334,-525.933956
20060209,-1.67378,-527.607736
20060210,-0.92716,-528.534896
20060211,-1.74643,-530.281326
20060212,-2.26543,-532.546756
20060213,-1.60742,-534.154176
20060214,-1.37429,-535.528466
20060215,-0.482364,-536.01083
20060216,0.617404,-535.393426
20060217,-2.98357,-538.376996
20060218,-2.07743,-540.454426
20060219,-1.46898,-541.923406
20060220,-2.14382,-544.067226
20060221,-1.66359,-545.730816
20060222,-0.792256,-546.523072
20060223,-1.19015,-547.713222
20060224,-1.07432,-548.787542
20060225,-1.58529,-550.372832
20060226,-0.512193,-550.885025
20060227,-1.18847,-552.073495
20060228,-2.47662,-554.550115
20060301,-3.12151,-557.671625
20060302,-1.74216,-559.413785
20060303,-2.01634,-561.430125
20060304,-1.82315,-563.253275
20060305,-1.84016,-565.093435
20060306,-1.69978,-566.793215
20060307,-1.39961,-568.192825
20060308,-0.179344,-568.372169
20060309,-2.79467,-571.166839
20060310,-2.12496,-573.291799
20060311,-0.744048,-574.035847
20060312,-1.43942,-575.475267
20060313,-2.37695,-577.852217
20060314,-1.99395,-579.846167
20060315,-2.30817,-582.154337
20060316,-2.82851,-584.982847
20060317,-2.32758,-587.310427
20060318,-1.53898,-588.849407
20060319,0.759986,-588.089421
20060320,-1.23298,-589.322401
20060321,-1.93906,-591.261461
20060322,-0.0922986,-591.3537596
20060323,-2.71601,-594.0697696
20060324,-0.931577,-595.0013466
20060325,-3.15952,-598.1608666
20060326,-2.72515,-600.8860166
20060327,-1.31447,-602.2004866
20060328,-1.82048,-604.0209666
20060329,-3.09904,-607.1200066
20060330,-2.76817,-609.8881766
20060331,-1.11488,-611.0030566
20060401,-1.79553,-612.7985866
20060402,-3.67775,-616.4763366
20060403,-3.61506,-620.0913966
20060404,-3.44913,-623.5405266
20060405,-0.0910022,-623.6315288
20060406,-3.93424,-627.5657688
20060407,-4.39025,-631.9560188
20060408,-3.49443,-635.4504488
20060409,-2.66523,-638.1156788
20060410,-2.26189,-640.3775688
20060411,-3.59208,-643.9696488
20060412,-3.47285,-647.4424988
20060413,-4.12166,-651.5641588
20060414,-3.18719,-654.7513488
20060415,-2.28297,-657.0343188
20060416,-3.49443,-660.5287488
20060417,0.37615,-660.1525988
20060418,-1.33598,-661.4885788
20060419,-3.65617,-665.1447488
20060420,-4.20407,-669.3488188
20060421,-2.98023,-672.3290488
20060422,-2.82468,-675.1537288
20060423,-1.79665,-676.9503788
20060424,-1.55794,-678.5083188
20060425,-0.0954047,-678.6037235
20060426,-2.63175,-681.2354735
20060427,-0.610338,-681.8458115
