TIMESTAMP,NEE_VUT_REF,Cumulative
20100530,-1.14903,-1226.23327
20100531,-0.0426289,-1226.275899
20100601,-2.61761,-1228.893509
20100602,0.374316,-1228.519193
20100603,-1.46848,-1229.987673
20100604,-1.78995,-1231.777623
20100605,-0.711618,-1232.489241
20100606,-2.67688,-1235.166121
20100607,-2.52909,-1237.695211
20100608,-0.593693,-1238.288904
20100609,0.649566,-1237.639338
20100610,-0.255356,-1237.894694
20100611,-0.757562,-1238.652256
20100612,-1.07501,-1239.727266
20100613,-0.839726,-1240.566992
20100614,-0.340064,-1240.907056
20100615,1.89323,-1239.013826
20100616,-0.013438,-1239.027264
20100617,-0.748783,-1239.776047
20100618,-1.81408,-1241.590127
20100619,-0.654632,-1242.244759
20100620,2.19745,-1240.047309
20100621,0.613851,-1239.433458
20100622,-0.50486,-1239.938318
20100623,-2.38599,-1242.324308
20100624,-0.178874,-1242.503182
20100625,1.35106,-1241.152122
20100626,-0.584642,-1241.736764
20100627,0.718036,-1241.018728
20100628,1.3544,-1239.664328
20100629,-1.94098,-1241.605308
20100630,0.753421,-1240.851887
20100701,0.610705,-1240.241182
20100702,-0.705632,-1240.946814
20100703,0.198517,-1240.748297
20100704,-1.72903,-1242.477327
20100705,0.467729,-1242.009598
20100706,-0.83045,-1242.840048
20100707,-2.05732,-1244.897368
20100708,2.70135,-1242.196018
20100709,0.662771,-1241.533247
20100710,-0.550745,-1242.083992
20100711,0.769241,-1241.314751
20100712,0.678381,-1240.63637
20100713,-0.905358,-1241.541728
20100714,1.24367,-1240.298058
20100715,2.08482,-1238.213238
20100716,0.420383,-1237.792855
20100717,2.56341,-1235.229445
20100718,0.307006,-1234.922439
20100719,2.82977,-1232.092669
20100720,2.42628,-1229.666389
20100721,2.93621,-1226.730179
20100722,2.85124,-1223.878939
20100723,2.88777,-1220.991169
20100724,3.09173,-1217.899439
20100725,3.07957,-1214.819869
20100726,3.34115,-1211.478719
20100727,2.16982,-1209.308899
20100728,2.43844,-1206.870459
20100729,1.86573,-1205.004729
20100730,2.17711,-1202.827619
20100731,0.0344515,-1202.793167
20100801,0.247828,-1202.545339
20100802,-1.41353,-1203.958869
20100803,-0.117533,-1204.076402
20100804,-0.892541,-1204.968943
20100805,2.22215,-1202.746793
20100806,0.4147,-1202.332093
20100807,0.730761,-1201.601332
20100808,0.0581427,-1201.54319
20100809,0.341537,-1201.201653
20100810,-2.42148,-1203.623133
20100811,-1.47274,-1205.095873
20100812,-0.664685,-1205.760558
20100813,-1.39627,-1207.156828
20100814,-2.90977,-1210.066598
20100815,-0.219864,-1210.286462
20100816,-0.334874,-1210.621336
20100817,-0.326881,-1210.948217
20100818,0.767352,-1210.180865
20100819,0.430272,-1209.750593
20100820,-0.379789,-1210.130382
20100821,-0.480425,-1210.610807
20100822,0.182513,-1210.428294
20100823,2.16668,-1208.261614
20100824,0.883524,-1207.37809
20100825,2.0037,-1205.37439
20100826,0.833965,-1204.540425
20100827,0.899753,-1203.640672
20100828,1.12386,-1202.516812
20100829,1.2717,-1201.245112
20100830,2.3146,-1198.930512
20100831,0.809487,-1198.121025
20100901,1.64131,-1196.479715
20100902,0.583969,-1195.895746
20100903,1.28985,-1194.605896
20100904,1.72747,-1192.878426
20100905,0.920228,-1191.958198
20100906,0.963552,-1190.994646
20100907,1.04206,-1189.952586
20100908,2.23137,-1187.721216
20100909,2.84482,-1184.876396
20100910,0.177963,-1184.698433
20100911,0.261674,-1184.436759
20100912,2.95573,-1181.481029
20100913,0.503597,-1180.977432
20100914,0.29491,-1180.682522
20100915,0.0693489,-1180.613173
20100916,-0.260609,-1180.873782
20100917,-0.201242,-1181.075024
20100918,0.222951,-1180.852073
20100919,-0.877032,-1181.729105
20100920,0.595557,-1181.133548
20100921,-0.0195499,-1181.153098
20100922,-1.26498,-1182.418078
20100923,-1.20752,-1183.625598
20100924,-1.64447,-1185.270068
20100925,-0.448612,-1185.71868
20100926,-2.29564,-1188.01432
20100927,-1.56212,-1189.57644
20100928,-0.880744,-1190.457184
20100929,0.0938487,-1190.363335
20100930,-2.3872,-1192.750535
20101001,-1.12756,-1193.878095
20101002,-0.0881987,-1193.966294
20101003,-0.198968,-1194.165262
20101004,0.0830933,-1194.082168
20101005,0.306327,-1193.775841
20101006,0.41175,-1193.364091
20101007,-1.17166,-1194.535751
20101008,-0.895788,-1195.431539
20101009,-0.435656,-1195.867195
20101010,-0.0970204,-1195.964216
20101011,-0.349909,-1196.314125
20101012,0.305154,-1196.008971
20101013,-0.741781,-1196.750752
20101014,-0.164164,-1196.914916
20101015,-0.636519,-1197.551435
20101016,-0.730102,-1198.281537
20101017,1.68475,-1196.596787
20101018,-0.746603,-1197.34339
20101019,-1.45991,-1198.8033
20101020,0.145236,-1198.658064
20101021,-1.80162,-1200.459684
20101022,-1.47032,-1201.930004
20101023,-2.10946,-1204.039464
20101024,-0.523704,-1204.563168
20101025,-0.920222,-1205.48339
20101026,-0.236341,-1205.719731
20101027,-0.817739,-1206.53747
20101028,2.66455,-1203.87292
20101029,0.637822,-1203.235098
20101030,-0.392021,-1203.627119
20101031,0.351396,-1203.275723
20101101,0.343848,-1202.931875
20101102,-1.28029,-1204.212165
20101103,-1.47142,-1205.683585
20101104,-1.7442,-1207.427785
20101105,-1.08168,-1208.509465
20101106,-2.31739,-1210.826855
20101107,-2.83882,-1213.665675
20101108,0.641689,-1213.023986
20101109,-1.93857,-1214.962556
20101110,-0.509274,-1215.47183
20101111,-1.49667,-1216.9685
20101112,-2.94623,-1219.91473
20101113,-0.794847,-1220.709577
20101114,0.6471,-1220.062477
20101115,1.14704,-1218.915437
20101116,1.92296,-1216.992477
20101117,-0.0864941,-1217.078971
20101118,5.09309,-1211.985881
20101119,1.90488,-1210.081001
20101120,4.07729,-1206.003711
20101121,0.830908,-1205.172803
20101122,3.42518,-1201.747623
20101123,0.967211,-1200.780412
20101124,1.20615,-1199.574262
20101125,0.810493,-1198.763769
20101126,1.45144,-1197.312329
20101127,2.80587,-1194.506459
20101128,-0.435894,-1194.942353
20101129,0.547679,-1194.394674
20101130,0.932701,-1193.461973
20101201,-0.898356,-1194.360329
20101202,-1.66961,-1196.029939
20101203,0.0158995,-1196.014039
20101204,0.205954,-1195.808085
20101205,0.727148,-1195.080937
20101206,0.278892,-1194.802045
20101207,-0.773546,-1195.575591
20101208,-0.635892,-1196.211483
20101209,-0.293623,-1196.505106
20101210,0.632956,-1195.87215
20101211,0.406744,-1195.465406
20101212,-0.349489,-1195.814895
20101213,-0.490168,-1196.305063
20101214,3.06671,-1193.238353
20101215,1.06896,-1192.169393
20101216,2.77531,-1189.394083
20101217,0.868726,-1188.525357
20101218,2.18459,-1186.340767
20101219,2.86814,-1183.472627
20101220,1.9472,-1181.525427
20101221,2.47497,-1179.050457
20101222,2.26891,-1176.781547
20101223,-0.219413,-1177.00096
20101224,0.481043,-1176.519917
20101225,1.24236,-1175.277557
20101226,7.23708,-1168.040477
20101227,0.140802,-1167.899675
20101228,-0.376908,-1168.276583
20101229,-1.21013,-1169.486713
20101230,-0.802836,-1170.289549
20101231,1.47877,-1168.810779
20110101,-0.563298,-1169.374077
20110102,-0.665109,-1170.039186
20110103,1.59893,-1168.440256
20110104,0.940584,-1167.499672
20110105,-0.633312,-1168.132984
20110106,-1.99759,-1170.130574
20110107,-2.43387,-1172.564444
20110108,4.55187,-1168.012574
20110109,-2.57541,-1170.587984
20110110,-2.06835,-1172.656334
20110111,-1.41889,-1174.075224
20110112,-1.85277,-1175.927994
20110113,-1.40443,-1177.332424
20110114,2.58176,-1174.750664
20110115,0.778181,-1173.972483
20110116,-2.46935,-1176.441833
20110117,-2.96984,-1179.411673
20110118,-2.72932,-1182.140993
20110119,-2.38517,-1184.526163
20110120,-2.01812,-1186.544283
20110121,-2.11236,-1188.656643
20110122,-0.848772,-1189.505415
20110123,-3.87268,-1193.378095
20110124,-2.77905,-1196.157145
20110125,-3.90717,-1200.064315
20110126,-2.33304,-1202.397355
20110127,-2.44503,-1204.842385
20110128,-1.21361,-1206.055995
20110129,-1.1017,-1207.157695
20110130,-1.27764,-1208.435335
20110131,-2.37355,-1210.808885
20110201,-1.06477,-1211.873655
20110202,0.660055,-1211.2136
20110203,-1.74254,-1212.95614
20110204,-3.73558,-1216.69172
20110205,1.25112,-1215.4406
20110206,-2.74558,-1218.18618
20110207,-1.92673,-1220.11291
20110208,-0.278822,-1220.391732
20110209,-1.56411,-1221.955842
20110210,-0.68657,-1222.642412
20110211,1.37158,-1221.270832
20110212,-2.72619,-1223.997022
20110213,-1.95183,-1225.948852
20110214,-0.695686,-1226.644538
20110215,-0.867361,-1227.511899
20110216,3.47699,-1224.034909
20110217,-0.833424,-1224.868333
20110218,0.0854428,-1224.782891
20110219,-1.14721,-1225.930101
20110220,-2.45849,-1228.388591
20110221,1.55091,-1226.837681
20110222,-1.08591,-1227.923591
20110223,-2.17814,-1230.101731
20110224,-3.12947,-1233.231201
20110225,-2.51402,-1235.745221
20110226,-2.54184,-1238.287061
20110227,-2.0971,-1240.384161
20110228,-1.6351,-1242.019261
20110301,-0.353172,-1242.372433
20110302,-2.60837,-1244.980803
20110303,0.885303,-1244.0955
20110304,-1.69506,-1245.79056
20110305,-0.828115,-1246.618675
20110306,0.393383,-1246.225292
20110307,0.949158,-1245.276134
20110308,-0.782017,-1246.058151
20110309,4.59387,-1241.464281
20110310,3.78348,-1237.680801
20110311,-1.55192,-1239.232721
20110312,1.11399,-1238.118731
20110313,-1.00147,-1239.120201
20110314,-0.880086,-1240.000287
20110315,1.15428,-1238.846007
20110316,0.214769,-1238.631238
20110317,-1.37323,-1240.004468
20110318,-2.11856,-1242.123028
20110319,-1.43218,-1243.555208
20110320,-1.90907,-1245.464278
20110321,-1.20381,-1246.668088
20110322,-1.55454,-1248.222628
20110323,0.185319,-1248.037309
20110324,-0.542663,-1248.579972
20110325,-0.910035,-1249.490007
20110326,-2.09469,-1251.584697
20110327,-3.4561,-1255.040797
20110328,-2.02498,-1257.065777
20110329,-1.15152,-1258.217297
20110330,-2.97117,-1261.188467
20110331,-2.84575,-1264.034217
20110401,-1.45744,-1265.491657
20110402,-1.25574,-1266.747397
20110403,-2.2513,-1268.998697
20110404,-4.69402,-1273.692717
