TIMESTAMP,NEE_VUT_REF,Cumulative
20041113,1.12324,-184.2719167
20041114,1.18845,-183.0834667
20041115,1.12987,-181.9535967
20041116,1.12324,-180.8303567
20041117,1.18845,-179.6419067
20041118,1.12987,-178.5120367
20041119,1.12324,-177.3887967
20041120,1.18845,-176.2003467
20041121,1.12987,-175.0704767
20041122,1.12324,-173.9472367
20041123,1.18845,-172.7587867
20041124,1.12987,-171.6289167
20041125,1.12324,-170.5056767
20041126,1.18845,-169.3172267
20041127,1.12987,-168.1873567
20041128,1.12324,-167.0641167
20041129,1.18845,-165.8756667
20041130,1.12987,-164.7457967
20041201,1.12324,-163.6225567
20041202,1.18845,-162.4341067
20041203,1.12987,-161.3042367
20041204,1.12324,-160.1809967
20041205,1.18845,-158.9925467
20041206,1.12987,-157.8626767
20041207,1.12324,-156.7394367
20041208,1.18845,-155.5509867
20041209,1.12987,-154.4211167
20041210,1.12324,-153.2978767
20041211,1.18845,-152.1094267
20041212,1.12987,-150.9795567
20041213,1.12324,-149.8563167
20041214,1.18845,-148.6678667
20041215,1.12987,-147.5379967
20041216,1.12324,-146.4147567
20041217,1.18845,-145.2263067
20041218,1.12987,-144.0964367
20041219,1.12324,-142.9731967
20041220,1.18845,-141.7847467
20041221,1.12987,-140.6548767
20041222,1.12324,-139.5316367
20041223,1.18845,-138.3431867
20041224,1.12987,-137.2133167
20041225,1.12324,-136.0900767
20041226,1.18845,-134.9016267
20041227,1.12987,-133.7717567
20041228,1.12324,-132.6485167
20041229,1.18845,-131.4600667
20041230,1.12987,-130.3301967
20041231,1.12324,-129.2069567
20050101,1.18845,-128.0185067
20050102,1.12987,-126.8886367
20050103,1.12324,-125.7653967
20050104,1.18845,-124.5769467
20050105,1.12987,-123.4470767
20050106,1.12324,-122.3238367
20050107,1.18845,-121.1353867
20050108,1.12987,-120.0055167
20050109,1.12324,-118.8822767
20050110,1.18845,-117.6938267
20050111,1.12987,-116.5639567
20050112,1.12324,-115.4407167
20050113,1.18845,-114.2522667
20050114,1.12987,-113.1223967
20050115,1.12324,-111.9991567
20050116,1.18845,-110.8107067
20050117,1.12987,-109.6808367
20050118,1.12324,-108.5575967
20050119,1.18845,-107.3691467
20050120,1.12987,-106.2392767
20050121,1.12324,-105.1160367
20050122,1.18845,-103.9275867
20050123,1.12987,-102.7977167
20050124,1.12324,-101.6744767
20050125,1.18845,-100.4860267
20050126,0.239908,-100.2461187
20050127,0.195149,-100.0509697
20050128,-0.396242,-100.4472117
20050129,-0.803425,-101.2506367
20050130,-0.500382,-101.7510187
20050131,-0.435173,-102.1861917
20050201,-0.99004,-103.1762317
20050202,-0.688741,-103.8649727
20050203,-0.767984,-104.6329567
20050204,-1.28763,-105.9205867
20050205,-0.783059,-106.7036457
20050206,-1.55166,-108.2553057
20050207,-3.1709,-111.4262057
20050208,-3.018,-114.4442057
20050209,-3.15035,-117.5945557
20050210,-3.18155,-120.7761057
20050211,-3.018,-123.7941057
20050212,-3.15035,-126.9444557
20050213,-3.18155,-130.1260057
20050214,-3.018,-133.1440057
20050215,-3.15035,-136.2943557
20050216,-3.18155,-139.4759057
20050217,-3.018,-142.4939057
20050218,-3.15035,-145.6442557
20050219,-3.18155,-148.8258057
20050220,-3.018,-151.8438057
20050221,-3.15035,-154.9941557
20050222,-3.18155,-158.1757057
20050223,-3.018,-161.1937057
20050224,-3.15035,-164.3440557
20050225,-3.18155,-167.5256057
20050226,-3.018,-170.5436057
20050227,-3.15035,-173.6939557
20050228,-3.18155,-176.8755057
20050301,-3.018,-179.8935057
20050302,-3.15035,-183.0438557
20050303,-3.18155,-186.2254057
20050304,-3.018,-189.2434057
20050305,-3.15035,-192.3937557
20050306,-3.18155,-195.5753057
20050307,-3.018,-198.5933057
20050308,-3.15035,-201.7436557
20050309,-3.18155,-204.9252057
20050310,-3.018,-207.9432057
20050311,-3.15035,-211.0935557
20050312,-3.18155,-214.2751057
20050313,-3.018,-217.2931057
20050314,-3.15035,-220.4434557
20050315,-3.18155,-223.6250057
20050316,-3.018,-226.6430057
20050317,-3.15035,-229.7933557
20050318,-3.18155,-232.9749057
20050319,-3.018,-235.9929057
20050320,-3.15035,-239.1432557
20050321,-3.18155,-242.3248057
20050322,-3.018,-245.3428057
20050323,-3.15035,-248.4931557
20050324,-3.18155,-251.6747057
20050325,-3.018,-254.6927057
20050326,-3.15035,-257.8430557
20050327,-3.18155,-261.0246057
20050328,-3.018,-264.0426057
20050329,-3.15035,-267.1929557
20050330,-3.18155,-270.3745057
20050331,-3.018,-273.3925057
20050401,-3.15035,-276.5428557
20050402,-3.18155,-279.7244057
20050403,-3.018,-282.7424057
20050404,-3.15035,-285.8927557
20050405,-3.18155,-289.0743057
20050406,-3.018,-292.0923057
20050407,-3.15035,-295.2426557
20050408,-3.18155,-298.4242057
20050409,-3.018,-301.4422057
20050410,-3.15035,-304.5925557
20050411,-3.18155,-307.7741057
20050412,-3.018,-310.7921057
20050413,-3.15035,-313.9424557
20050414,-3.18155,-317.1240057
20050415,-3.018,-320.1420057
20050416,-3.15035,-323.2923557
20050417,-3.18155,-326.4739057
20050418,-3.018,-329.4919057
20050419,-3.15035,-332.6422557
20050420,-3.18155,-335.8238057
20050421,-3.018,-338.8418057
20050422,-3.15035,-341.9921557
20050423,-3.18155,-345.1737057
20050424,-3.018,-348.1917057
20050425,-3.15035,-351.3420557
20050426,-3.18155,-354.5236057
20050427,-3.018,-357.5416057
20050428,-3.15035,-360.6919557
20050429,-3.18155,-363.8735057
20050430,-3.018,-366.8915057
20050501,-3.15035,-370.0418557
20050502,-3.18155,-373.2234057
20050503,-3.018,-376.2414057
20050504,-3.15035,-379.3917557
20050505,-3.18155,-382.5733057
20050506,-3.018,-385.5913057
20050507,-3.15035,-388.7416557
20050508,-3.18155,-391.9232057
20050509,-3.018,-394.9412057
20050510,-3.15035,-398.0915557
20050511,-3.18155,-401.2731057
20050512,-3.018,-404.2911057
20050513,-3.15035,-407.4414557
20050514,-3.18155,-410.6230057
20050515,-3.018,-413.6410057
20050516,-3.15035,-416.7913557
20050517,-3.18155,-419.9729057
20050518,-3.018,-422.9909057
20050519,-3.15035,-426.1412557
20050520,-3.18155,-429.3228057
20050521,-3.018,-432.3408057
20050522,-3.15035,-435.4911557
20050523,-3.18155,-438.6727057
20050524,-3.018,-441.6907057
20050525,-3.15035,-444.8410557
20050526,-3.18155,-448.0226057
20050527,-3.018,-451.0406057
20050528,-3.15035,-454.1909557
20050529,-3.18155,-457.3725057
20050530,-3.018,-460.3905057
20050531,-3.15035,-463.5408557
20050601,-3.18155,-466.7224057
20050602,-3.018,-469.7404057
20050603,-3.15035,-472.8907557
20050604,-3.18155,-476.0723057
20050605,-3.018,-479.0903057
