TIMESTAMP,NEE_VUT_REF,Cumulative
20060416,0.0899374,-481.8448262
20060417,-0.0836785,-481.9285047
20060418,-0.0428226,-481.9713273
20060419,0.0899374,-481.8813899
20060420,-0.0836785,-481.9650684
20060421,-0.0428226,-482.007891
20060422,0.0899374,-481.9179536
20060423,-0.0836785,-482.0016321
20060424,-0.0428226,-482.0444547
20060425,0.0899374,-481.9545173
20060426,-0.0836785,-482.0381958
20060427,-0.0428226,-482.0810184
20060428,0.0899374,-481.991081
20060429,-0.0836785,-482.0747595
20060430,-0.0428226,-482.1175821
20060501,0.0899374,-482.0276447
20060502,-0.0836785,-482.1113232
20060503,-0.0428226,-482.1541458
20060504,0.0899374,-482.0642084
20060505,-0.0836785,-482.1478869
20060506,-0.0428226,-482.1907095
20060507,0.0899374,-482.1007721
20060508,-0.0836785,-482.1844506
20060509,-0.0428226,-482.2272732
20060510,0.0899374,-482.1373358
20060511,-0.0836785,-482.2210143
20060512,-0.0428226,-482.2638369
20060513,0.450813,-481.8130239
20060514,1.32977,-480.4832539
20060515,1.36256,-479.1206939
20060516,1.62377,-477.4969239
20060517,1.30946,-476.1874639
20060518,1.64841,-474.5390539
20060519,1.80936,-472.7296939
20060520,1.31675,-471.4129439
20060521,1.64841,-469.7645339
20060522,1.80936,-467.9551739
20060523,1.31675,-466.6384239
20060524,1.64841,-464.9900139
20060525,1.80936,-463.1806539
20060526,1.31675,-461.8639039
20060527,1.64841,-460.2154939
20060528,1.80936,-458.4061339
20060529,1.31675,-457.0893839
20060530,1.64841,-455.4409739
20060531,1.80936,-453.6316139
20060601,1.31675,-452.3148639
20060602,1.64841,-450.6664539
20060603,1.80936,-448.8570939
20060604,1.31675,-447.5403439
20060605,1.64841,-445.8919339
20060606,1.80936,-444.0825739
20060607,1.31675,-442.7658239
20060608,1.64841,-441.1174139
20060609,1.80936,-439.3080539
20060610,1.31675,-437.9913039
20060611,1.64841,-436.3428939
20060612,1.80936,-434.5335339
20060613,1.31675,-433.2167839
20060614,1.64841,-431.5683739
20060615,1.80936,-429.7590139
20060616,1.31675,-428.4422639
20060617,1.64841,-426.7938539
20060618,1.80936,-424.9844939
20060619,1.31675,-423.6677439
20060620,1.64841,-422.0193339
20060621,1.80936,-420.2099739
20060622,1.31675,-418.8932239
20060623,1.64841,-417.2448139
20060624,1.80936,-415.4354539
20060625,1.31675,-414.1187039
20060626,1.64841,-412.4702939
20060627,1.80936,-410.6609339
20060628,1.31675,-409.3441839
20060629,1.64841,-407.6957739
20060630,1.80936,-405.8864139
20060701,1.31675,-404.5696639
20060702,1.64841,-402.9212539
20060703,1.80936,-401.1118939
20060704,1.31675,-399.7951439
20060705,1.64841,-398.1467339
20060706,1.80936,-396.3373739
20060707,1.31675,-395.0206239
20060708,1.64841,-393.3722139
20060709,1.80936,-391.5628539
20060710,1.31675,-390.2461039
20060711,1.64841,-388.5976939
20060712,1.80936,-386.7883339
20060713,1.31675,-385.4715839
20060714,1.64841,-383.8231739
20060715,1.80936,-382.0138139
20060716,1.31675,-380.6970639
20060717,1.64841,-379.0486539
20060718,1.80936,-377.2392939
20060719,1.31675,-375.9225439
20060720,1.64841,-374.2741339
20060721,1.80936,-372.4647739
20060722,1.31675,-371.1480239
20060723,1.64841,-369.4996139
20060724,1.80936,-367.6902539
20060725,1.31675,-366.3735039
20060726,1.64841,-364.7250939
20060727,1.80936,-362.9157339
20060728,1.31675,-361.5989839
20060729,1.64841,-359.9505739
20060730,1.80936,-358.1412139
20060731,1.31675,-356.8244639
20060801,1.64841,-355.1760539
20060802,1.80936,-353.3666939
20060803,1.31675,-352.0499439
20060804,1.64841,-350.4015339
20060805,1.80936,-348.5921739
20060806,1.31675,-347.2754239
20060807,1.64841,-345.6270139
20060808,1.80936,-343.8176539
20060809,1.31675,-342.5009039
20060810,1.64841,-340.8524939
20060811,1.80936,-339.0431339
20060812,1.31675,-337.7263839
20060813,1.64841,-336.0779739
20060814,1.80936,-334.2686139
20060815,1.31675,-332.9518639
20060816,1.64841,-331.3034539
20060817,1.80936,-329.4940939
20060818,1.31675,-328.1773439
20060819,1.64841,-326.5289339
20060820,1.80936,-324.7195739
20060821,1.31675,-323.4028239
20060822,1.64841,-321.7544139
20060823,1.80936,-319.9450539
20060824,1.31675,-318.6283039
20060825,1.64841,-316.9798939
20060826,1.80936,-315.1705339
20060827,1.31675,-313.8537839
20060828,1.64841,-312.2053739
20060829,1.80936,-310.3960139
20060830,1.31675,-309.0792639
20060831,1.64841,-307.4308539
20060901,1.80936,-305.6214939
20060902,1.31675,-304.3047439
20060903,1.64841,-302.6563339
20060904,1.80936,-300.8469739
20060905,1.31675,-299.5302239
20060906,1.64841,-297.8818139
20060907,1.80936,-296.0724539
20060908,1.31675,-294.7557039
20060909,1.64841,-293.1072939
20060910,1.80936,-291.2979339
20060911,1.31675,-289.9811839
20060912,1.64841,-288.3327739
20060913,1.80936,-286.5234139
20060914,1.31675,-285.2066639
20060915,1.64841,-283.5582539
20060916,1.80936,-281.7488939
20060917,1.31675,-280.4321439
20060918,1.64841,-278.7837339
20060919,1.80936,-276.9743739
20060920,1.31675,-275.6576239
20060921,1.64841,-274.0092139
20060922,1.80936,-272.1998539
20060923,1.31675,-270.8831039
20060924,1.64841,-269.2346939
20060925,1.80936,-267.4253339
20060926,1.36462,-266.0607139
20060927,1.70428,-264.3564339
20060928,1.75705,-262.5993839
20060929,1.23041,-261.3689739
20060930,1.3697,-259.9992739
20061001,2.05836,-257.9409139
20061002,2.00179,-255.9391239
20061003,1.29335,-254.6457739
20061004,1.98968,-252.6560939
20061005,3.58027,-249.0758239
20061006,3.59485,-245.4809739
20061007,3.22897,-242.2520039
20061008,1.81565,-240.4363539
20061009,0.463806,-239.9725479
20061010,0.205202,-239.7673459
20061011,-0.702638,-240.4699839
20061012,-0.202003,-240.6719869
20061013,0.519128,-240.1528589
20061014,0.73408,-239.4187789
20061015,1.04691,-238.3718689
20061016,1.11381,-237.2580589
20061017,1.43979,-235.8182689
20061018,1.7367,-234.0815689
20061019,1.72567,-232.3558989
20061020,2.47264,-229.8832589
20061021,1.32625,-228.5570089
20061022,1.22933,-227.3276789
20061023,0.992634,-226.3350449
20061024,1.67521,-224.6598349
20061025,1.07294,-223.5868949
20061026,1.71015,-221.8767449
20061027,0.871151,-221.0055939
20061028,1.65533,-219.3502639
20061029,2.30083,-217.0494339
20061030,2.01056,-215.0388739
20061031,1.16407,-213.8748039
20061101,0.809603,-213.0652009
20061102,2.43811,-210.6270909
20061103,1.34297,-209.2841209
20061104,2.12354,-207.1605809
20061105,1.77257,-205.3880109
20061106,2.78033,-202.6076809
20061107,2.1344,-200.4732809
20061108,2.05451,-198.4187709
20061109,2.23174,-196.1870309
20061110,2.49008,-193.6969509
20061111,2.73964,-190.9573109
20061112,2.89684,-188.0604709
20061113,2.69924,-185.3612309
20061114,2.78707,-182.5741609
20061115,2.50993,-180.0642309
20061116,2.69924,-177.3649909
20061117,2.78707,-174.5779209
20061118,2.54656,-172.0313609
20061119,2.61767,-169.4136909
20061120,2.57479,-166.8389009
20061121,2.38187,-164.4570309
20061122,0.97037,-163.4866609
20061123,0.816607,-162.6700539
20061124,1.4377,-161.2323539
20061125,0.482267,-160.7500869
20061126,0.486243,-160.2638439
20061127,1.4377,-158.8261439
20061128,0.482267,-158.3438769
20061129,0.486243,-157.8576339
20061130,1.1398,-156.7178339
20061201,0.710602,-156.0072319
20061202,0.498016,-155.5092159
20061203,1.66347,-153.8457459
20061204,-0.025108,-153.8708539
20061205,0.635637,-153.2352169
20061206,0.708516,-152.5267009
20061207,0.427137,-152.0995639
20061208,0.568188,-151.5313759
20061209,0.706526,-150.8248499
20061210,0.896052,-149.9287979
20061211,1.08014,-148.8486579
20061212,0.665828,-148.1828299
20061213,0.0885398,-148.0942901
20061214,-0.136333,-148.2306231
20061215,0.374702,-147.8559211
20061216,0.414943,-147.4409781
20061217,0.602331,-146.8386471
20061218,1.5449,-145.2937471
20061219,0.985886,-144.3078611
20061220,0.92272,-143.3851411
20061221,1.58893,-141.7962111
20061222,1.29293,-140.5032811
20061223,1.05246,-139.4508211
20061224,1.10218,-138.3486411
20061225,0.404084,-137.9445571
20061226,0.470157,-137.4744001
20061227,0.988624,-136.4857761
20061228,0.676816,-135.8089601
20061229,0.469648,-135.3393121
20061230,-0.149889,-135.4892011
20061231,2.15573,-133.3334711
20070101,0.612054,-132.7214171
20070102,0.263229,-132.4581881
20070103,-0.630906,-133.0890941
20070104,-0.783019,-133.8721131
20070105,-1.09737,-134.9694831
20070106,-1.83243,-136.8019131
20070107,-2.33705,-139.1389631
20070108,-0.349823,-139.4887861
20070109,-0.391939,-139.8807251
20070110,-0.29168,-140.1724051
20070111,-1.52661,-141.6990151
20070112,-1.34372,-143.0427351
20070113,-0.672359,-143.7150941
20070114,0.574885,-143.1402091
20070115,-0.136111,-143.2763201
20070116,-0.230515,-143.5068351
20070117,0.693949,-142.8128861
20070118,0.582798,-142.2300881
20070119,0.353881,-141.8762071
20070120,-0.624736,-142.5009431
20070121,0.543921,-141.9570221
20070122,-1.63242,-143.5894421
20070123,-1.18196,-144.7714021
20070124,-0.501749,-145.2731511
20070125,-0.689148,-145.9622991
20070126,-0.983507,-146.9458061
20070127,0.905196,-146.0406101
20070128,-0.102706,-146.1433161
20070129,-0.060223,-146.2035391
20070130,-0.60473,-146.8082691
20070131,0.167166,-146.6411031
20070201,-0.464918,-147.1060211
20070202,-0.0426384,-147.1486595
20070203,0.187182,-146.9614775
20070204,-0.00698325,-146.9684608
20070205,-0.0701876,-147.0386484
20070206,-1.10065,-148.1392984
20070207,-0.558807,-148.6981054
20070208,-0.608543,-149.3066484
20070209,-1.10425,-150.4108984
20070210,-1.05473,-151.4656284
20070211,-0.668542,-152.1341704
20070212,0.290029,-151.8441414
20070213,0.216134,-151.6280074
20070214,0.451767,-151.1762404
20070215,0.0667701,-151.1094703
20070216,0.954204,-150.1552663
20070217,1.11172,-149.0435463
20070218,1.62185,-147.4216963
20070219,2.40474,-145.0169563
20070220,2.04184,-142.9751163
20070221,1.84872,-141.1263963
20070222,2.03298,-139.0934163
20070223,1.64281,-137.4506063
20070224,2.42397,-135.0266363
20070225,0.559342,-134.4672943
20070226,3.26056,-131.2067343
20070227,1.06143,-130.1453043
20070228,0.171412,-129.9738923
20070301,0.860105,-129.1137873
20070302,0.701713,-128.4120743
20070303,1.25415,-127.1579243
20070304,2.086,-125.0719243
20070305,1.30594,-123.7659843
20070306,0.520549,-123.2454353
20070307,1.76891,-121.4765253
20070308,2.61927,-118.8572553
20070309,2.77758,-116.0796753
20070310,2.33964,-113.7400353
20070311,0.983694,-112.7563413
20070312,1.3137,-111.4426413
20070313,1.54452,-109.8981213
20070314,0.742023,-109.1560983
20070315,1.06181,-108.0942883
20070316,1.05067,-107.0436183
20070317,0.311866,-106.7317523
20070318,1.04971,-105.6820423
20070319,0.406054,-105.2759883
20070320,1.56462,-103.7113683
20070321,0.948257,-102.7631113
20070322,1.59956,-101.1635513
20070323,1.91982,-99.24373127
20070324,1.10153,-98.14220127
20070325,0.985421,-97.15678027
20070326,2.33696,-94.81982027
20070327,0.656327,-94.16349327
20070328,0.764241,-93.39925227
20070329,1.15183,-92.24742227
20070330,1.72842,-90.51900227
20070331,1.38768,-89.13132227
20070401,1.32541,-87.80591227
20070402,1.29278,-86.51313227
20070403,0.707227,-85.80590527
20070404,0.312017,-85.49388827
20070405,0.637395,-84.85649327
20070406,0.773003,-84.08349027
20070407,2.05338,-82.03011027
20070408,0.864789,-81.16532127
20070409,0.99426,-80.17106127
20070410,0.951894,-79.21916727
20070411,1.47576,-77.74340727
20070412,0.835882,-76.90752527
20070413,0.860999,-76.04652627
20070414,0.937895,-75.10863127
20070415,0.736664,-74.37196727
20070416,0.227339,-74.14462827
20070417,0.125465,-74.01916327
20070418,-0.0840534,-74.10321667
20070419,-0.0831754,-74.18639207
20070420,0.911787,-73.27460507
20070421,0.0477263,-73.22687877
20070422,1.19026,-72.03661877
20070423,0.100604,-71.93601477
20070424,0.483807,-71.45220777
20070425,0.292134,-71.16007377
20070426,0.423365,-70.73670877
20070427,0.680231,-70.05647777
20070428,-0.205707,-70.26218477
20070429,1.24106,-69.02112477
20070430,-0.186873,-69.20799777
20070501,0.0861316,-69.12186617
20070502,-0.0272522,-69.14911837
20070503,-0.237516,-69.38663437
20070504,0.755167,-68.63146737
20070505,1.00471,-67.62675737
20070506,0.195341,-67.43141637
20070507,-1.69711,-69.12852637
20070508,-1.62601,-70.75453637
20070509,-1.55806,-72.31259637
20070510,-1.20153,-73.51412637
20070511,0.210459,-73.30366737
20070512,-1.76201,-75.06567737
20070513,-0.378661,-75.44433837
20070514,-0.792975,-76.23731337
20070515,0.0316505,-76.20566287
20070516,0.304151,-75.90151187
20070517,-1.15954,-77.06105187
20070518,-0.587858,-77.64890987
20070519,-0.0244205,-77.67333037
20070520,0.84182,-76.83151037
20070521,0.640889,-76.19062137
20070522,0.625808,-75.56481337
20070523,-1.46092,-77.02573337
20070524,-1.65381,-78.67954337
20070525,-2.25803,-80.93757337
20070526,-2.29196,-83.22953337
20070527,-2.27205,-85.50158337
20070528,-1.63704,-87.13862337
20070529,-1.83822,-88.97684337
20070530,-1.73918,-90.71602337
20070531,-1.84169,-92.55771337
20070601,-0.401026,-92.95873937
20070602,0.723783,-92.23495637
20070603,-0.884058,-93.11901437
20070604,-0.0129495,-93.13196387
20070605,-0.0356358,-93.16759967
20070606,0.262492,-92.90510767
20070607,0.564411,-92.34069667
20070608,-0.602265,-92.94296167
20070609,-0.463226,-93.40618767
20070610,-1.17452,-94.58070767
20070611,-0.17785,-94.75855767
20070612,-1.05194,-95.81049767
20070613,-0.0534647,-95.86396237
20070614,0.802809,-95.06115337
20070615,0.00727011,-95.05388326
20070616,-1.67379,-96.72767326
20070617,-0.615695,-97.34336826
20070618,-1.15729,-98.50065826
20070619,0.476634,-98.02402426
20070620,0.0387871,-97.98523716
20070621,-0.295562,-98.28079916
20070622,0.0697003,-98.21109886
20070623,-1.43592,-99.64701886
20070624,-1.20705,-100.8540689
20070625,-0.533873,-101.3879419
20070626,0.791863,-100.5960789
20070627,0.569825,-100.0262539
20070628,0.951332,-99.07492186
20070629,-0.455818,-99.53073986
20070630,-0.303324,-99.83406386
20070701,1.18668,-98.64738386
20070702,1.53968,-97.10770386
20070703,0.764754,-96.34294986
20070704,0.391464,-95.95148586
20070705,0.649892,-95.30159386
20070706,-0.390545,-95.69213886
20070707,-0.467086,-96.15922486
20070708,-0.326407,-96.48563186
20070709,0.285449,-96.20018286
20070710,-1.3295,-97.52968286
20070711,-0.59978,-98.12946286
20070712,-0.911042,-99.04050486
20070713,0.814879,-98.22562586
20070714,-1.03612,-99.26174586
20070715,-1.29189,-100.5536359
20070716,-1.56868,-102.1223159
20070717,-1.43572,-103.5580359
20070718,0.0635995,-103.4944364
20070719,-1.02509,-104.5195264
20070720,-0.152678,-104.6722044
20070721,-0.4182,-105.0904044
20070722,0.16403,-104.9263744
20070723,-0.380832,-105.3072064
20070724,-0.0472749,-105.3544813
20070725,-0.077458,-105.4319393
20070726,0.258587,-105.1733523
20070727,-0.420144,-105.5934963
20070728,-0.507909,-106.1014053
20070729,-0.959264,-107.0606693
20070730,-0.0847115,-107.1453808
20070731,-0.795197,-107.9405778
20070801,-0.42149,-108.3620678
20070802,-0.43697,-108.7990378
20070803,-0.045309,-108.8443468
20070804,-0.0207463,-108.8650931
20070805,-1.64874,-110.5138331
20070806,-1.22325,-111.7370831
20070807,-1.03624,-112.7733231
20070808,-0.169071,-112.9423941
20070809,-0.683459,-113.6258531
20070810,-0.0269366,-113.6527897
20070811,-0.0918802,-113.7446699
20070812,-0.283461,-114.0281309
20070813,0.135475,-113.8926559
20070814,0.443303,-113.4493529
20070815,-0.0377637,-113.4871166
20070816,0.0607336,-113.426383
20070817,-0.416378,-113.842761
20070818,-0.372435,-114.215196
20070819,-0.0629761,-114.2781721
20070820,-0.0683314,-114.3465035
20070821,0.286958,-114.0595455
20070822,0.540451,-113.5190945
20070823,0.490714,-113.0283805
20070824,0.481156,-112.5472245
20070825,-0.0495011,-112.5967256
20070826,0.755013,-111.8417126
20070827,1.01932,-110.8223926
20070828,1.34151,-109.4808826
20070829,0.759339,-108.7215436
20070830,1.02471,-107.6968336
20070831,0.923753,-106.7730806
20070901,0.866446,-105.9066346
20070902,1.02471,-104.8819246
20070903,0.923753,-103.9581716
20070904,0.866446,-103.0917256
20070905,1.02471,-102.0670156
20070906,0.923753,-101.1432626
20070907,0.866446,-100.2768166
20070908,0.957089,-99.31972756
20070909,0.971361,-98.34836656
20070910,0.935791,-97.41257556
20070911,1.17333,-96.23924556
20070912,0.762718,-95.47652756
20070913,1.32028,-94.15624756
20070914,1.69279,-92.46345756
20070915,1.69466,-90.76879756
20070916,1.25203,-89.51676756
20070917,1.41843,-88.09833756
20070918,1.30249,-86.79584756
20070919,0.623547,-86.17230056
20070920,1.24956,-84.92274056
20070921,1.08441,-83.83833056
20070922,0.863004,-82.97532656
20070923,1.4557,-81.51962656
20070924,2.83341,-78.68621656
20070925,1.07134,-77.61487656
20070926,0.637757,-76.97711956
20070927,1.88266,-75.09445956
20070928,1.44052,-73.65393956
20070929,1.08875,-72.56518956
20070930,1.70268,-70.86250956
20071001,2.42504,-68.43746956
20071002,2.65073,-65.78673956
20071003,1.56389,-64.22284956
20071004,2.3136,-61.90924956
20071005,2.11805,-59.79119956
20071006,2.06905,-57.72214956
20071007,2.44137,-55.28077956
20071008,1.27423,-54.00654956
20071009,1.75628,-52.25026956
20071010,1.2056,-51.04466956
20071011,1.06689,-49.97777956
20071012,1.30414,-48.67363956
20071013,0.793552,-47.88008756
20071014,1.82659,-46.05349756
20071015,2.67043,-43.38306756
20071016,1.60039,-41.78267756
20071017,1.53305,-40.24962756
20071018,2.18653,-38.06309756
20071019,1.44587,-36.61722756
20071020,0.972049,-35.64517856
20071021,0.142823,-35.50235556
20071022,1.61432,-33.88803556
20071023,2.26519,-31.62284556
20071024,2.84827,-28.77457556
20071025,-0.609722,-29.38429756
20071026,0.77833,-28.60596756
20071027,0.378698,-28.22726956
20071028,0.490039,-27.73723056
20071029,0.82585,-26.91138056
20071030,1.75131,-25.16007056
20071031,1.3365,-23.82357056
20071101,0.780982,-23.04258856
20071102,0.903197,-22.13939156
20071103,1.03397,-21.10542156
20071104,1.39788,-19.70754156
20071105,1.48276,-18.22478156
20071106,0.706566,-17.51821556
20071107,1.04845,-16.46976556
20071108,1.15346,-15.31630556
20071109,0.597237,-14.71906856
20071110,1.60046,-13.11860856
20071111,1.35284,-11.76576856
20071112,0.208505,-11.55726356
20071113,1.08267,-10.47459356
20071114,-0.102912,-10.57750556
20071115,0.10827,-10.46923556
20071116,1.07803,-9.39120556
20071117,-0.102912,-9.49411756
20071118,0.10827,-9.38584756
20071119,1.07803,-8.30781756
20071120,0.501981,-7.80583656
20071121,1.04131,-6.76452656
20071122,0.809479,-5.95504756
20071123,-0.767817,-6.72286456
20071124,-0.414333,-7.13719756
20071125,-0.370958,-7.50815556
20071126,1.12108,-6.38707556
20071127,-1.30219,-7.68926556
20071128,-1.29459,-8.98385556
20071129,-1.73705,-10.72090556
20071130,0.0971611,-10.62374446
20071201,0.834666,-9.78907846
20071202,-2.34215,-12.13122846
20071203,-0.424252,-12.55548046
20071204,-1.11104,-13.66652046
20071205,-1.67025,-15.33677046
20071206,-0.728593,-16.06536346
20071207,-0.38724,-16.45260346
20071208,-1.60769,-18.06029346
20071209,-2.74374,-20.80403346
20071210,-2.24762,-23.05165346
20071211,-1.18091,-24.23256346
20071212,-1.1825,-25.41506346
20071213,-2.59334,-28.00840346
20071214,-2.30263,-30.31103346
20071215,-2.87942,-33.19045346
20071216,-1.30225,-34.49270346
20071217,-1.40366,-35.89636346
20071218,0.0793479,-35.81701556
20071219,-0.220663,-36.03767856
20071220,-2.09062,-38.12829856
20071221,-2.90452,-41.03281856
20071222,-2.0268,-43.05961856
20071223,-3.25527,-46.31488856
20071224,-2.3367,-48.65158856
20071225,-3.9632,-52.61478856
20071226,-1.86349,-54.47827856
20071227,-1.44005,-55.91832856
20071228,-1.32463,-57.24295856
20071229,-0.121481,-57.36443956
20071230,-0.32746,-57.69189956
20071231,-0.949626,-58.64152556
20080101,-0.399749,-59.04127456
20080102,0.152472,-58.88880256
20080103,-0.260554,-59.14935656
20080104,0.0684777,-59.08087886
20080105,-0.83674,-59.91761886
20080106,-0.740356,-60.65797486
20080107,-0.697169,-61.35514386
20080108,-0.542741,-61.89788486
20080109,-2.73993,-64.63781486
20080110,-2.11997,-66.75778486
20080111,-3.24991,-70.00769486
20080112,-1.54137,-71.54906486
20080113,-1.51934,-73.06840486
20080114,-1.39088,-74.45928486
20080115,-2.79794,-77.25722486
20080116,-1.53352,-78.79074486
20080117,0.575042,-78.21570286
20080118,-1.36331,-79.57901286
20080119,-1.66866,-81.24767286
20080120,-2.14848,-83.39615286
20080121,-2.07328,-85.46943286
20080122,-0.67087,-86.14030286
20080123,-0.895512,-87.03581486
20080124,-1.2474,-88.28321486
20080125,-0.479671,-88.76288586
20080126,-2.19297,-90.95585586
20080127,-0.192908,-91.14876386
20080128,0.0380765,-91.11068736
20080129,0.0186605,-91.09202686
20080130,-0.258861,-91.35088786
20080131,1.09622,-90.25466786
20080201,1.4,-88.85466786
20080202,0.897897,-87.95677086
20080203,1.16561,-86.79116086
20080204,0.967431,-85.82372986
20080205,1.24889,-84.57483986
20080206,1.27807,-83.29676986
20080207,1.95982,-81.33694986
20080208,2.18327,-79.15367986
20080209,1.79437,-77.35930986
20080210,0.519353,-76.83995686
20080211,1.10836,-75.73159686
20080212,2.05847,-73.67312686
20080213,0.795706,-72.87742086
20080214,-0.411579,-73.28899986
20080215,-0.381455,-73.67045486
20080216,0.639928,-73.03052686
20080217,1.58857,-71.44195686
20080218,1.62206,-69.81989686
20080219,1.87883,-67.94106686
20080220,2.86365,-65.07741686
20080221,2.89565,-62.18176686
20080222,2.4491,-59.73266686
20080223,2.57119,-57.16147686
20080224,1.52824,-55.63323686
20080225,1.49802,-54.13521686
20080226,1.81419,-52.32102686
20080227,2.18191,-50.13911686
20080228,2.33118,-47.80793686
20080229,0.849996,-46.95794086
20080301,0.493365,-46.46457586
20080302,-0.26501,-46.72958586
20080303,0.756982,-45.97260386
20080304,-0.604822,-46.57742586
20080305,0.208526,-46.36889986
20080306,0.222861,-46.14603886
20080307,-0.284378,-46.43041686
20080308,-0.15555,-46.58596686
20080309,0.0286146,-46.55735226
20080310,0.260035,-46.29731726
20080311,0.0531825,-46.24413476
20080312,-0.0918477,-46.33598246
20080313,1.23673,-45.09925246
20080314,1.07515,-44.02410246
20080315,0.276065,-43.74803746
20080316,0.0163068,-43.73173066
20080317,0.723567,-43.00816366
20080318,0.0919922,-42.91617146
20080319,0.436696,-42.47947546
20080320,0.35622,-42.12325546
20080321,1.80573,-40.31752546
20080322,0.440725,-39.87680046
20080323,-0.195123,-40.07192346
20080324,0.172422,-39.89950146
20080325,1.33248,-38.56702146
20080326,0.00108076,-38.5659407
20080327,0.517669,-38.0482717
20080328,0.220238,-37.8280337
20080329,0.486542,-37.3414917
20080330,0.215543,-37.1259487
20080331,0.315639,-36.8103097
20080401,0.149433,-36.6608767
20080402,0.589977,-36.0708997
20080403,1.273,-34.7978997
20080404,0.485182,-34.3127177
20080405,1.14602,-33.1666977
20080406,1.91273,-31.2539677
20080407,1.11716,-30.1368077
20080408,0.69141,-29.4453977
20080409,0.776919,-28.6684787
20080410,0.972969,-27.6955097
20080411,0.723308,-26.9722017
20080412,0.675171,-26.2970307
20080413,1.14414,-25.1528907
20080414,1.60327,-23.5496207
20080415,0.612588,-22.9370327
20080416,0.394267,-22.5427657
20080417,0.79569,-21.7470757
20080418,-0.1867,-21.9337757
20080419,0.0835457,-21.85023
20080420,0.433076,-21.417154
20080421,1.00296,-20.414194
20080422,-0.114373,-20.528567
20080423,-0.959727,-21.488294
20080424,-1.42469,-22.912984
20080425,-0.985809,-23.898793
20080426,-0.665513,-24.564306
20080427,0.0281794,-24.5361266
20080428,-0.366635,-24.9027616
20080429,-0.50788,-25.4106416
20080430,-0.451606,-25.8622476
20080501,-1.30682,-27.1690676
20080502,-0.360564,-27.5296316
20080503,-0.887002,-28.4166336
20080504,0.91231,-27.5043236
20080505,-0.757982,-28.2623056
20080506,-1.15158,-29.4138856
20080507,-0.799051,-30.2129366
20080508,-0.795649,-31.0085856
20080509,-2.07952,-33.0881056
20080510,-1.09554,-34.1836456
20080511,-0.862213,-35.0458586
20080512,-0.68035,-35.7262086
20080513,0.200262,-35.5259466
20080514,-0.0528189,-35.5787655
20080515,0.207787,-35.3709785
20080516,-0.506212,-35.8771905
20080517,0.076761,-35.8004295
20080518,0.318603,-35.4818265
20080519,-0.0288449,-35.5106714
20080520,-0.14848,-35.6591514
20080521,-1.3484,-37.0075514
20080522,-1.12845,-38.1360014
20080523,-0.046115,-38.1821164
20080524,0.293323,-37.8887934
20080525,-1.44359,-39.3323834
20080526,-0.0557459,-39.3881293
20080527,-0.0225201,-39.4106494
20080528,-0.500962,-39.9116114
20080529,-0.769632,-40.6812434
20080530,-0.935635,-41.6168784
20080531,-1.19851,-42.8153884
20080601,-0.953302,-43.7686904
20080602,0.0725326,-43.6961578
20080603,-0.637541,-44.3336988
20080604,-0.0342211,-44.3679199
20080605,-1.06322,-45.4311399
20080606,-0.936162,-46.3673019
20080607,-1.75494,-48.1222419
20080608,0.295865,-47.8263769
20080609,0.191724,-47.6346529
20080610,-1.20351,-48.8381629
20080611,-0.394956,-49.2331189
20080612,-0.38601,-49.6191289
20080613,-0.0961779,-49.7153068
20080614,-0.880511,-50.5958178
20080615,-1.52008,-52.1158978
20080616,-1.68111,-53.7970078
20080617,-1.16209,-54.9590978
20080618,-0.119561,-55.0786588
20080619,-1.20456,-56.2832188
20080620,-2.54346,-58.8266788
20080621,-0.831405,-59.6580838
20080622,-2.23514,-61.8932238
20080623,-1.91692,-63.8101438
20080624,-1.11264,-64.9227838
20080625,-0.108416,-65.0311998
20080626,-0.893178,-65.9243778
20080627,-1.6868,-67.6111778
20080628,-0.479549,-68.0907268
20080629,0.487362,-67.6033648
20080630,-0.260154,-67.8635188
20080701,-0.790141,-68.6536598
20080702,-0.891266,-69.5449258
20080703,-2.1178,-71.6627258
20080704,-0.285344,-71.9480698
20080705,-0.216621,-72.1646908
20080706,0.13408,-72.0306108
20080707,-0.112403,-72.1430138
20080708,-0.719559,-72.8625728
20080709,0.0298994,-72.8326734
20080710,0.682839,-72.1498344
20080711,0.364424,-71.7854104
20080712,-0.285886,-72.0712964
20080713,-0.332795,-72.4040914
20080714,-0.809713,-73.2138044
20080715,-0.207327,-73.4211314
20080716,-0.788563,-74.2096944
20080717,0.345171,-73.8645234
20080718,-0.373779,-74.2383024
20080719,-0.11361,-74.3519124
20080720,-0.573194,-74.9251064
20080721,-0.0441887,-74.9692951
20080722,-0.528822,-75.4981171
20080723,0.351661,-75.1464561
20080724,0.0363564,-75.1100997
20080725,-0.0193864,-75.1294861
20080726,-0.410029,-75.5395151
20080727,-0.498267,-76.0377821
20080728,0.872911,-75.1648711
20080729,-0.424879,-75.5897501
20080730,-0.261015,-75.8507651
20080731,-0.689056,-76.5398211
20080801,-1.04905,-77.5888711
20080802,-0.225001,-77.8138721
20080803,-0.530902,-78.3447741
20080804,-2.7537,-81.0984741
20080805,-1.08968,-82.1881541
20080806,-1.226,-83.4141541
20080807,-2.65525,-86.0694041
20080808,-1.87332,-87.9427241
20080809,-0.0939152,-88.0366393
20080810,-1.88699,-89.9236293
20080811,-2.3034,-92.2270293
20080812,-0.615055,-92.8420843
